s,Pc
1496.0,0.16034
1497.0,0.16034
1498.0,0.16034
1499.0,0.16034
1500.0,0.16034
1501.0,0.16034
1502.0,0.16034
1503.0,0.16034
1504.0,0.16034
1505.0,0.16034
1506.0,0.16034
1507.0,0.16034
1508.0,0.16034
1509.0,0.16034
1510.0,0.16034
1511.0,0.16034
1512.0,0.16034
1513.0,0.16034
1514.0,0.16034
1515.0,0.16034
1516.0,0.16034
1517.0,0.16034
1518.0,0.16034
1519.0,0.16034
1520.0,0.16034
1521.0,0.16034
1522.0,0.16034
1523.0,0.16034
1524.0,0.16034
1525.0,0.16034
1526.0,0.16034
1527.0,0.16034
1528.0,0.16034
1529.0,0.16034
1530.0,0.16034
1531.0,0.16034
1532.0,0.16034
1533.0,0.16034
1534.0,0.16034
1535.0,0.16034
1536.0,0.16034
1537.0,0.16034
1538.0,0.16034
1539.0,0.16034
1540.0,0.16034
1541.0,0.16034
1542.0,0.16034
1543.0,0.16034
1544.0,0.16034
1545.0,0.16034
1546.0,0.16034
1547.0,0.16034
1548.0,0.16034
1549.0,0.16034
1550.0,0.16034
1551.0,0.16034
1552.0,0.16034
1553.0,0.16034
1554.0,0.16034
1555.0,0.16034
1556.0,0.16034
1557.0,0.16034
1558.0,0.16034
1559.0,0.16034
1560.0,0.16034
1561.0,0.16034
1562.0,0.16034
1563.0,0.16034
1564.0,0.16034
1565.0,0.16034
1566.0,0.16034
1567.0,0.16034
1568.0,0.16034
1569.0,0.16034
1570.0,0.16034
1571.0,0.16034
1572.0,0.16034
1573.0,0.16034
1574.0,0.16034
1575.0,0.16034
1576.0,0.16034
1577.0,0.16034
1578.0,0.16034
1579.0,0.16034
1580.0,0.16034
1581.0,0.16034
1582.0,0.16034
1583.0,0.16034
1584.0,0.16034
1585.0,0.16034
1586.0,0.16034
1587.0,0.16034
1588.0,0.16034
1589.0,0.16034
1590.0,0.16034
1591.0,0.16034
1592.0,0.16034
1593.0,0.16034
1594.0,0.16034
1595.0,0.16034
1596.0,0.16034
1597.0,0.16034
1598.0,0.16034
1599.0,0.16034
1600.0,0.16034
1601.0,0.16034
1602.0,0.16034
1603.0,0.16034
1604.0,0.16034
1605.0,0.16034
1606.0,0.16034
1607.0,0.16034
1608.0,0.16034
1609.0,0.16034
1610.0,0.16034
1611.0,0.16034
1612.0,0.16034
1613.0,0.16034
1614.0,0.16034
1615.0,0.16034
1616.0,0.16034
1617.0,0.16034
1618.0,0.16034
1619.0,0.16034
1620.0,0.16034
1621.0,0.16034
1622.0,0.16034
1623.0,0.16034
1624.0,0.16034
1625.0,0.16034
1626.0,0.16034
1627.0,0.16034
1628.0,0.16034
1629.0,0.16034
1630.0,0.16034
1631.0,0.16034
1632.0,0.16034
1633.0,0.16034
1634.0,0.16034
1635.0,0.16034
1636.0,0.16034
1637.0,0.16034
1638.0,0.16034
1639.0,0.16034
1640.0,0.16034
1641.0,0.16034
1642.0,0.16034
1643.0,0.16034
1644.0,0.16034
1645.0,0.16034
1646.0,0.16034
1647.0,0.16034
1648.0,0.16034
1649.0,0.16034
1650.0,0.16034
1651.0,0.16034
1652.0,0.16034
1653.0,0.16034
1654.0,0.16034
1655.0,0.16034
1656.0,0.16034
1657.0,0.16034
1658.0,0.16034
1659.0,0.16034
1660.0,0.16034
1661.0,0.16034
1662.0,0.16034
1663.0,0.16034
1664.0,0.16034
1665.0,0.16034
1666.0,0.16034
1667.0,0.16034
1668.0,0.16034
1669.0,0.16034
1670.0,0.16034
1671.0,0.16034
1672.0,0.16034
1673.0,0.16034
1674.0,0.16034
1675.0,0.16034
1676.0,0.16034
1677.0,0.16034
1678.0,0.16034
1679.0,0.16034
1680.0,0.16034
1681.0,0.16034
1682.0,0.16034
1683.0,0.16034
1684.0,0.16034
1685.0,0.16034
1686.0,0.16034
1687.0,0.16034
1688.0,0.16034
1689.0,0.16034
1690.0,0.16034
1691.0,0.16034
1692.0,0.16034
1693.0,0.16034
1694.0,0.16034
1695.0,0.16034
1696.0,0.16034
1697.0,0.16034
1698.0,0.16034
1699.0,0.16034
1700.0,0.16034
1701.0,0.16034
1702.0,0.16034
1703.0,0.16034
1704.0,0.16034
1705.0,0.16034
1706.0,0.16034
1707.0,0.16034
1708.0,0.16034
1709.0,0.16034
1710.0,0.16034
1711.0,0.16034
1712.0,0.16034
1713.0,0.16034
1714.0,0.16034
1715.0,0.16034
1716.0,0.16034
1717.0,0.16034
1718.0,0.16034
1719.0,0.16034
1720.0,0.16034
1721.0,0.16034
1722.0,0.16034
1723.0,0.16034
1724.0,0.16034
1725.0,0.16034
1726.0,0.16034
1727.0,0.16034
1728.0,0.16034
1729.0,0.16034
1730.0,0.16034
1731.0,0.16034
1732.0,0.16034
1733.0,0.16034
1734.0,0.16034
1735.0,0.16034
1736.0,0.16034
1737.0,0.16034
1738.0,0.16034
1739.0,0.16034
1740.0,0.16034
1741.0,0.16034
1742.0,0.16034
1743.0,0.16034
1744.0,0.16034
1745.0,0.16034
1746.0,0.16034
1747.0,0.16034
1748.0,0.16034
1749.0,0.16034
1750.0,0.16034
1751.0,0.16034
1752.0,0.16034
1753.0,0.16034
1754.0,0.16034
1755.0,0.16034
1756.0,0.16034
1757.0,0.16034
1758.0,0.16034
1759.0,0.16034
1760.0,0.16034
1761.0,0.16034
1762.0,0.16034
1763.0,0.16034
1764.0,0.16034
1765.0,0.16034
1766.0,0.16034
1767.0,0.16034
1768.0,0.16034
1769.0,0.16034
1770.0,0.16034
1771.0,0.16034
1772.0,0.16034
1773.0,0.16034
1774.0,0.16034
1775.0,0.16034
1776.0,0.16034
1777.0,0.16034
1778.0,0.16034
1779.0,0.16034
1780.0,0.16034
1781.0,0.16034
1782.0,0.16034
1783.0,0.16034
1784.0,0.16034
1785.0,0.16034
1786.0,0.16034
1787.0,0.16034
1788.0,0.16034
1789.0,0.16034
1790.0,0.16034
1791.0,0.16034
1792.0,0.16034
1793.0,0.16034
1794.0,0.16034
1795.0,0.16034
1796.0,0.16034
1797.0,0.16034
1798.0,0.16034
1799.0,0.16034
1800.0,0.16034
1801.0,0.16034
1802.0,0.16034
1803.0,0.16034
1804.0,0.16034
1805.0,0.16034
1806.0,0.16034
1807.0,0.16034
1808.0,0.16034
1809.0,0.16034
1810.0,0.16034
1811.0,0.16034
1812.0,0.16034
1813.0,0.16034
1814.0,0.16034
1815.0,0.16034
1816.0,0.16034
1817.0,0.16034
1818.0,0.16034
1819.0,0.16034
1820.0,0.16034
1821.0,0.16034
1822.0,0.16034
1823.0,0.16034
1824.0,0.16034
1825.0,0.16034
1826.0,0.16034
1827.0,0.16034
1828.0,0.16034
1829.0,0.16034
1830.0,0.16034
1831.0,0.16034
1832.0,0.16034
1833.0,0.16034
1834.0,0.16034
1835.0,0.16034
1836.0,0.16034
1837.0,0.16034
1838.0,0.16034
1839.0,0.16034
1840.0,0.16034
1841.0,0.16034
1842.0,0.16034
1843.0,0.16034
1844.0,0.16034
1845.0,0.16034
1846.0,0.16034
1847.0,0.16034
1848.0,0.16034
1849.0,0.16034
1850.0,0.16034
1851.0,0.16034
1852.0,0.16034
1853.0,0.16034
1854.0,0.16034
1855.0,0.16034
1856.0,0.16034
1857.0,0.16034
1858.0,0.16034
1859.0,0.16034
1860.0,0.16034
1861.0,0.16034
1862.0,0.16034
1863.0,0.16034
1864.0,0.16034
1865.0,0.16034
1866.0,0.16034
1867.0,0.16034
1868.0,0.16034
1869.0,0.16034
1870.0,0.16034
1871.0,0.16034
1872.0,0.16034
1873.0,0.16034
1874.0,0.16034
1875.0,0.16034
1876.0,0.16034
1877.0,0.16034
1878.0,0.16034
1879.0,0.16034
1880.0,0.16034
1881.0,0.16034
1882.0,0.16034
1883.0,0.16034
1884.0,0.16034
1885.0,0.16034
1886.0,0.16034
1887.0,0.16034
1888.0,0.16034
1889.0,0.16034
1890.0,0.16034
1891.0,0.16034
1892.0,0.16034
1893.0,0.16034
1894.0,0.16034
1895.0,0.16034
1896.0,0.16034
1897.0,0.16034
1898.0,0.16034
1899.0,0.16034
1900.0,0.16034
1901.0,0.16034
1902.0,0.16034
1903.0,0.16034
1904.0,0.16034
1905.0,0.16034
1906.0,0.16034
1907.0,0.16034
1908.0,0.16034
1909.0,0.16034
1910.0,0.16034
1911.0,0.16034
1912.0,0.16034
1913.0,0.16034
1914.0,0.16034
1915.0,0.16034
1916.0,0.16034
1917.0,0.16034
1918.0,0.16034
1919.0,0.16034
1920.0,0.16034
1921.0,0.16034
1922.0,0.16034
1923.0,0.16034
1924.0,0.16034
1925.0,0.16034
1926.0,0.16034
1927.0,0.16034
1928.0,0.16034
1929.0,0.16034
1930.0,0.16034
1931.0,0.16034
1932.0,0.16034
1933.0,0.16034
1934.0,0.16034
1935.0,0.16034
1936.0,0.16034
1937.0,0.16034
1938.0,0.16034
1939.0,0.16034
1940.0,0.16034
1941.0,0.16034
1942.0,0.16034
1943.0,0.16034
1944.0,0.16034
1945.0,0.16034
1946.0,0.16034
1947.0,0.16034
1948.0,0.16034
1949.0,0.16034
1950.0,0.16034
1951.0,0.16034
1952.0,0.16034
1953.0,0.16034
1954.0,0.16034
1955.0,0.16034
1956.0,0.16034
1957.0,0.16034
1958.0,0.16034
1959.0,0.16034
1960.0,0.16034
1961.0,0.16034
1962.0,0.16034
1963.0,0.16034
1964.0,0.16034
1965.0,0.16034
1966.0,0.16034
1967.0,0.16034
1968.0,0.16034
1969.0,0.16034
1970.0,0.16034
1971.0,0.16034
1972.0,0.16034
1973.0,0.16034
1974.0,0.16034
1975.0,0.16034
1976.0,0.16034
1977.0,0.16034
1978.0,0.16034
1979.0,0.16034
1980.0,0.16034
1981.0,0.16034
1982.0,0.16034
1983.0,0.16034
1984.0,0.16034
1985.0,0.16034
1986.0,0.16034
1987.0,0.16034
1988.0,0.16034
1989.0,0.16034
1990.0,0.16034
1991.0,0.16034
1992.0,0.16034
1993.0,0.16034
1994.0,0.16034
1995.0,0.16034
1996.0,0.16034
1997.0,0.16034
1998.0,0.16034
1999.0,0.16034
2000.0,0.16034
2001.0,0.16034
2002.0,0.16034
2003.0,0.16034
2004.0,0.16034
2005.0,0.16034
2006.0,0.16034
2007.0,0.16034
2008.0,0.16034
2009.0,0.16034
2010.0,0.16034
2011.0,0.16034
2012.0,0.16034
2013.0,0.16034
2014.0,0.16034
2015.0,0.16034
2016.0,0.16034
2017.0,0.16034
2018.0,0.16034
2019.0,0.16034
2020.0,0.16034
2021.0,0.16034
2022.0,0.16034
2023.0,0.16034
2024.0,0.16034
2025.0,0.16034
2026.0,0.16034
2027.0,0.16034
2028.0,0.16034
2029.0,0.16034
2030.0,0.16034
2031.0,0.16034
2032.0,0.16034
2033.0,0.16034
2034.0,0.16034
2035.0,0.16034
2036.0,0.16034
2037.0,0.16034
2038.0,0.16034
2039.0,0.16034
2040.0,0.16034
2041.0,0.16034
2042.0,0.16034
2043.0,0.16034
2044.0,0.16034
2045.0,0.16034
2046.0,0.16034
2047.0,0.16034
2048.0,0.16034
2049.0,0.16034
2050.0,0.16034
2051.0,0.16034
2052.0,0.16034
2053.0,0.16034
2054.0,0.16034
2055.0,0.16034
2056.0,0.16034
2057.0,0.16034
2058.0,0.16034
2059.0,0.16034
2060.0,0.16034
2061.0,0.16034
2062.0,0.16034
2063.0,0.16034
2064.0,0.16034
2065.0,0.16034
2066.0,0.16034
2067.0,0.16034
2068.0,0.16034
2069.0,0.16034
2070.0,0.16034
2071.0,0.16034
2072.0,0.16034
2073.0,0.16034
2074.0,0.16034
2075.0,0.16034
2076.0,0.16034
2077.0,0.16034
2078.0,0.16034
2079.0,0.16034
2080.0,0.16034
2081.0,0.16034
2082.0,0.16034
2083.0,0.16034
2084.0,0.16034
2085.0,0.16034
2086.0,0.16034
2087.0,0.16034
2088.0,0.16034
2089.0,0.16034
2090.0,0.16034
2091.0,0.16034
2092.0,0.16034
2093.0,0.16034
2094.0,0.16034
2095.0,0.16034
2096.0,0.16034
2097.0,0.16034
2098.0,0.16034
2099.0,0.16034
2100.0,0.16034
2101.0,0.16034
2102.0,0.16034
2103.0,0.16034
2104.0,0.16034
2105.0,0.16034
2106.0,0.16034
2107.0,0.16034
2108.0,0.16034
2109.0,0.16034
2110.0,0.16034
2111.0,0.16034
2112.0,0.16034
2113.0,0.16034
2114.0,0.16034
2115.0,0.16034
2116.0,0.16034
2117.0,0.16034
2118.0,0.16034
2119.0,0.16034
2120.0,0.16034
2121.0,0.16034
2122.0,0.16034
2123.0,0.16034
2124.0,0.16034
2125.0,0.16034
2126.0,0.16034
2127.0,0.16034
2128.0,0.16034
2129.0,0.16034
2130.0,0.16034
2131.0,0.16034
2132.0,0.16034
2133.0,0.16034
2134.0,0.16034
2135.0,0.16034
2136.0,0.16034
2137.0,0.16034
2138.0,0.16034
2139.0,0.16034
2140.0,0.16034
2141.0,0.16034
2142.0,0.16034
2143.0,0.16034
2144.0,0.16034
2145.0,0.16034
2146.0,0.16034
2147.0,0.16034
2148.0,0.16034
2149.0,0.16034
2150.0,0.16034
2151.0,0.16034
2152.0,0.16034
2153.0,0.16034
2154.0,0.16034
2155.0,0.16034
2156.0,0.16034
2157.0,0.16034
2158.0,0.16034
2159.0,0.16034
2160.0,0.16034
2161.0,0.16034
2162.0,0.16034
2163.0,0.16034
2164.0,0.16034
2165.0,0.16034
2166.0,0.16034
2167.0,0.16034
2168.0,0.16034
2169.0,0.16034
2170.0,0.16034
2171.0,0.16034
2172.0,0.16034
2173.0,0.16034
2174.0,0.16034
2175.0,0.16034
2176.0,0.16034
2177.0,0.16034
2178.0,0.16034
2179.0,0.16034
2180.0,0.16034
2181.0,0.16034
2182.0,0.16034
2183.0,0.16034
2184.0,0.16034
2185.0,0.16034
2186.0,0.16034
2187.0,0.16034
2188.0,0.16034
2189.0,0.16034
2190.0,0.16034
2191.0,0.16034
2192.0,0.16034
2193.0,0.16034
2194.0,0.16034
2195.0,0.16034
2196.0,0.16034
2197.0,0.16034
2198.0,0.16034
2199.0,0.16034
2200.0,0.16034
2201.0,0.16034
2202.0,0.16034
2203.0,0.16034
2204.0,0.16034
2205.0,0.16034
2206.0,0.16034
2207.0,0.16034
2208.0,0.16034
2209.0,0.16034
2210.0,0.16034
2211.0,0.16034
2212.0,0.16034
2213.0,0.16034
2214.0,0.16034
2215.0,0.16034
2216.0,0.16034
2217.0,0.16034
2218.0,0.16034
2219.0,0.16034
2220.0,0.16034
2221.0,0.16034
2222.0,0.16034
2223.0,0.16034
2224.0,0.16034
2225.0,0.16034
2226.0,0.16034
2227.0,0.16034
2228.0,0.16034
2229.0,0.16034
2230.0,0.16034
2231.0,0.16034
2232.0,0.16034
2233.0,0.16034
2234.0,0.16034
2235.0,0.16034
2236.0,0.16034
2237.0,0.16034
2238.0,0.16034
2239.0,0.16034
2240.0,0.16034
2241.0,0.16034
2242.0,0.16034
2243.0,0.16034
2244.0,0.16034
2245.0,0.16034
2246.0,0.16034
2247.0,0.16034
2248.0,0.16034
2249.0,0.16034
2250.0,0.16034
2251.0,0.16034
2252.0,0.16034
2253.0,0.16034
2254.0,0.16034
2255.0,0.16034
2256.0,0.16034
2257.0,0.16034
2258.0,0.16034
2259.0,0.16034
2260.0,0.16034
2261.0,0.16034
2262.0,0.16034
2263.0,0.16034
2264.0,0.16034
2265.0,0.16034
2266.0,0.16034
2267.0,0.16034
2268.0,0.16034
2269.0,0.16034
2270.0,0.16034
2271.0,0.16034
2272.0,0.16034
2273.0,0.16034
2274.0,0.16034
2275.0,0.16034
2276.0,0.16034
2277.0,0.16034
2278.0,0.16034
2279.0,0.16034
2280.0,0.16034
2281.0,0.16034
2282.0,0.16034
2283.0,0.16034
2284.0,0.16034
2285.0,0.16034
2286.0,0.16034
2287.0,0.16034
2288.0,0.16034
2289.0,0.16034
2290.0,0.16034
2291.0,0.16034
2292.0,0.16034
2293.0,0.16034
2294.0,0.16034
2295.0,0.16034
2296.0,0.16034
2297.0,0.16034
2298.0,0.16034
2299.0,0.16034
2300.0,0.16034
2301.0,0.16034
2302.0,0.16034
2303.0,0.16034
2304.0,0.16034
2305.0,0.16034
2306.0,0.16034
2307.0,0.16034
2308.0,0.16034
2309.0,0.16034
2310.0,0.16034
2311.0,0.16034
2312.0,0.16034
2313.0,0.16034
2314.0,0.16034
2315.0,0.16034
2316.0,0.16034
2317.0,0.16034
2318.0,0.16034
2319.0,0.16034
2320.0,0.16034
2321.0,0.16034
2322.0,0.16034
2323.0,0.16034
2324.0,0.16034
2325.0,0.16034
2326.0,0.16034
2327.0,0.16034
2328.0,0.16034
2329.0,0.16034
2330.0,0.16034
2331.0,0.16034
2332.0,0.16034
2333.0,0.16034
2334.0,0.16034
2335.0,0.16034
2336.0,0.16034
2337.0,0.16034
2338.0,0.16034
2339.0,0.16034
2340.0,0.16034
2341.0,0.16034
2342.0,0.16034
2343.0,0.16034
2344.0,0.16034
2345.0,0.16034
2346.0,0.16034
2347.0,0.16034
2348.0,0.16034
2349.0,0.16034
2350.0,0.16034
2351.0,0.16034
2352.0,0.16034
2353.0,0.16034
2354.0,0.16034
2355.0,0.16034
2356.0,0.16034
2357.0,0.16034
2358.0,0.16034
2359.0,0.16034
2360.0,0.16034
2361.0,0.16034
2362.0,0.16034
2363.0,0.16034
2364.0,0.16034
2365.0,0.16034
2366.0,0.16034
2367.0,0.16034
2368.0,0.16034
2369.0,0.16034
2370.0,0.16034
2371.0,0.16034
2372.0,0.16034
2373.0,0.16034
2374.0,0.16034
2375.0,0.16034
2376.0,0.16034
2377.0,0.16034
2378.0,0.16034
2379.0,0.16034
2380.0,0.16034
2381.0,0.16034
2382.0,0.16034
2383.0,0.16034
2384.0,0.16034
2385.0,0.16034
2386.0,0.16034
2387.0,0.16034
2388.0,0.16034
2389.0,0.16034
2390.0,0.16034
2391.0,0.16034
2392.0,0.16034
2393.0,0.16034
2394.0,0.16034
2395.0,0.16034
2396.0,0.16034
2397.0,0.16034
2398.0,0.16034
2399.0,0.16034
2400.0,0.16034
2401.0,0.16034
2402.0,0.16034
2403.0,0.16034
2404.0,0.16034
2405.0,0.16034
2406.0,0.16034
2407.0,0.16034
2408.0,0.16034
2409.0,0.16034
2410.0,0.16034
2411.0,0.16034
2412.0,0.16034
2413.0,0.16034
2414.0,0.16034
2415.0,0.16034
2416.0,0.16034
2417.0,0.16034
2418.0,0.16034
2419.0,0.16034
2420.0,0.16034
2421.0,0.16034
2422.0,0.16034
2423.0,0.16034
2424.0,0.16034
2425.0,0.16034
2426.0,0.16034
2427.0,0.16034
2428.0,0.16034
2429.0,0.16034
2430.0,0.16034
2431.0,0.16034
2432.0,0.16034
2433.0,0.16034
2434.0,0.16034
2435.0,0.16034
2436.0,0.16034
2437.0,0.16034
2438.0,0.16034
2439.0,0.16034
2440.0,0.16034
2441.0,0.16034
2442.0,0.16034
2443.0,0.16034
2444.0,0.16034
2445.0,0.16034
2446.0,0.16034
2447.0,0.16034
2448.0,0.16034
2449.0,0.16034
2450.0,0.16034
2451.0,0.16034
2452.0,0.16034
2453.0,0.16034
2454.0,0.16034
2455.0,0.16034
2456.0,0.16034
2457.0,0.16034
2458.0,0.16034
2459.0,0.16034
2460.0,0.16034
2461.0,0.16034
2462.0,0.16034
2463.0,0.16034
2464.0,0.16034
2465.0,0.16034
2466.0,0.16034
2467.0,0.16034
2468.0,0.16034
2469.0,0.16034
2470.0,0.16034
2471.0,0.16034
2472.0,0.16034
2473.0,0.16034
2474.0,0.16034
2475.0,0.16034
2476.0,0.16034
2477.0,0.16034
2478.0,0.16034
2479.0,0.16034
2480.0,0.16034
2481.0,0.16034
2482.0,0.16034
2483.0,0.16034
2484.0,0.16034
2485.0,0.16034
2486.0,0.16034
2487.0,0.16034
2488.0,0.16034
2489.0,0.16034
2490.0,0.16034
2491.0,0.16034
2492.0,0.16034
2493.0,0.16034
2494.0,0.16034
2495.0,0.16034
2496.0,0.16034
2497.0,0.16034
2498.0,0.16034
2499.0,0.16034
2500.0,0.16034
2501.0,0.16034
2502.0,0.16034
2503.0,0.16034
2504.0,0.16034
2505.0,0.16034
2506.0,0.16034
2507.0,0.16034
2508.0,0.16034
2509.0,0.16034
2510.0,0.16034
2511.0,0.16034
2512.0,0.16034
2513.0,0.16034
2514.0,0.16034
2515.0,0.16034
2516.0,0.16034
2517.0,0.16034
2518.0,0.16034
2519.0,0.16034
2520.0,0.16034
2521.0,0.16034
2522.0,0.16034
2523.0,0.16034
2524.0,0.16034
2525.0,0.16034
2526.0,0.16034
2527.0,0.16034
2528.0,0.16034
2529.0,0.16034
2530.0,0.16034
2531.0,0.16034
2532.0,0.16034
2533.0,0.16034
2534.0,0.16034
2535.0,0.16034
2536.0,0.16034
2537.0,0.16034
2538.0,0.16034
2539.0,0.16034
2540.0,0.16034
2541.0,0.16034
2542.0,0.16034
2543.0,0.16034
2544.0,0.16034
2545.0,0.16034
2546.0,0.16034
2547.0,0.16034
2548.0,0.16034
2549.0,0.16034
2550.0,0.16034
2551.0,0.16034
2552.0,0.16034
2553.0,0.16034
2554.0,0.16034
2555.0,0.16034
2556.0,0.16034
2557.0,0.16034
2558.0,0.16034
2559.0,0.16034
2560.0,0.16034
2561.0,0.16034
2562.0,0.16034
2563.0,0.16034
2564.0,0.16034
2565.0,0.16034
2566.0,0.16034
2567.0,0.16034
2568.0,0.16034
2569.0,0.16034
2570.0,0.16034
2571.0,0.16034
2572.0,0.16034
2573.0,0.16034
2574.0,0.16034
2575.0,0.16034
2576.0,0.16034
2577.0,0.16034
2578.0,0.16034
2579.0,0.16034
2580.0,0.16034
2581.0,0.16034
2582.0,0.16034
2583.0,0.16034
2584.0,0.16034
2585.0,0.16034
2586.0,0.16034
2587.0,0.16034
2588.0,0.16034
2589.0,0.16034
2590.0,0.16034
2591.0,0.16034
2592.0,0.16034
2593.0,0.16034
2594.0,0.16034
2595.0,0.16034
2596.0,0.16034
2597.0,0.16034
2598.0,0.16034
2599.0,0.16034
2600.0,0.16034
2601.0,0.16034
2602.0,0.16034
2603.0,0.16034
2604.0,0.16034
2605.0,0.16034
2606.0,0.16034
2607.0,0.16034
2608.0,0.16034
2609.0,0.16034
2610.0,0.16034
2611.0,0.16034
2612.0,0.16034
2613.0,0.16034
2614.0,0.16034
2615.0,0.16034
2616.0,0.16034
2617.0,0.16034
2618.0,0.16034
2619.0,0.16034
2620.0,0.16034
2621.0,0.16034
2622.0,0.16034
2623.0,0.16034
2624.0,0.16034
2625.0,0.16034
2626.0,0.16034
2627.0,0.16034
2628.0,0.16034
2629.0,0.16034
2630.0,0.16034
2631.0,0.16034
2632.0,0.16034
2633.0,0.16034
2634.0,0.16034
2635.0,0.16034
2636.0,0.16034
2637.0,0.16034
2638.0,0.16034
2639.0,0.16034
2640.0,0.16034
2641.0,0.16034
2642.0,0.16034
2643.0,0.16034
2644.0,0.16034
2645.0,0.16034
2646.0,0.16034
2647.0,0.16034
2648.0,0.16034
2649.0,0.16034
2650.0,0.16034
2651.0,0.16034
2652.0,0.16034
2653.0,0.16034
2654.0,0.16034
2655.0,0.16034
2656.0,0.16034
2657.0,0.16034
2658.0,0.16034
2659.0,0.16034
2660.0,0.16034
2661.0,0.16034
2662.0,0.16034
2663.0,0.16034
2664.0,0.16034
2665.0,0.16034
2666.0,0.16034
2667.0,0.16034
2668.0,0.16034
2669.0,0.16034
2670.0,0.16034
2671.0,0.16034
2672.0,0.16034
2673.0,0.16034
2674.0,0.16034
2675.0,0.16034
2676.0,0.16034
2677.0,0.16034
2678.0,0.16034
2679.0,0.16034
2680.0,0.16034
2681.0,0.16034
2682.0,0.16034
2683.0,0.16034
2684.0,0.16034
2685.0,0.16034
2686.0,0.16034
2687.0,0.16034
2688.0,0.16034
2689.0,0.16034
2690.0,0.16034
2691.0,0.16034
2692.0,0.16034
2693.0,0.16034
2694.0,0.16034
2695.0,0.16034
2696.0,0.16034
2697.0,0.16034
2698.0,0.16034
2699.0,0.16034
2700.0,0.16034
2701.0,0.16034
2702.0,0.16034
2703.0,0.16034
2704.0,0.16034
2705.0,0.16034
2706.0,0.16034
2707.0,0.16034
2708.0,0.16034
2709.0,0.16034
2710.0,0.16034
2711.0,0.16034
2712.0,0.16034
2713.0,0.16034
2714.0,0.16034
2715.0,0.16034
2716.0,0.16034
2717.0,0.16034
2718.0,0.16034
2719.0,0.16034
2720.0,0.16034
2721.0,0.16034
2722.0,0.16034
2723.0,0.16034
2724.0,0.16034
2725.0,0.16034
2726.0,0.16034
2727.0,0.16034
2728.0,0.16034
2729.0,0.16034
2730.0,0.16034
2731.0,0.16034
2732.0,0.16034
2733.0,0.16034
2734.0,0.16034
2735.0,0.16034
2736.0,0.16034
2737.0,0.16034
2738.0,0.16034
2739.0,0.16034
2740.0,0.16034
2741.0,0.16034
2742.0,0.16034
2743.0,0.16034
2744.0,0.16034
2745.0,0.16034
2746.0,0.16034
2747.0,0.16034
2748.0,0.16034
2749.0,0.16034
2750.0,0.16034
2751.0,0.16034
2752.0,0.16034
2753.0,0.16034
2754.0,0.16034
2755.0,0.16034
2756.0,0.16034
2757.0,0.16034
2758.0,0.16034
2759.0,0.16034
2760.0,0.16034
2761.0,0.16034
2762.0,0.16034
2763.0,0.16034
2764.0,0.16034
2765.0,0.16034
2766.0,0.16034
2767.0,0.16034
2768.0,0.16034
2769.0,0.16034
2770.0,0.16034
2771.0,0.16034
2772.0,0.16034
2773.0,0.16034
2774.0,0.16034
2775.0,0.16034
2776.0,0.16034
2777.0,0.16034
2778.0,0.16034
2779.0,0.16034
2780.0,0.16034
2781.0,0.16034
2782.0,0.16034
2783.0,0.16034
2784.0,0.16034
2785.0,0.16034
2786.0,0.16034
2787.0,0.16034
2788.0,0.16034
2789.0,0.16034
2790.0,0.16034
2791.0,0.16034
2792.0,0.16034
2793.0,0.16034
2794.0,0.16034
2795.0,0.16034
2796.0,0.16034
2797.0,0.16034
2798.0,0.16034
2799.0,0.16034
2800.0,0.16034
2801.0,0.16034
2802.0,0.16034
2803.0,0.16034
2804.0,0.16034
2805.0,0.16034
2806.0,0.16034
2807.0,0.16034
2808.0,0.16034
2809.0,0.16034
2810.0,0.16034
2811.0,0.16034
2812.0,0.16034
2813.0,0.16034
2814.0,0.16034
2815.0,0.16034
2816.0,0.16034
2817.0,0.16034
2818.0,0.16034
2819.0,0.16034
2820.0,0.16034
2821.0,0.16034
2822.0,0.16034
2823.0,0.16034
2824.0,0.16034
2825.0,0.16034
2826.0,0.16034
2827.0,0.16034
2828.0,0.16034
2829.0,0.16034
2830.0,0.16034
2831.0,0.16034
2832.0,0.16034
2833.0,0.16034
2834.0,0.16034
2835.0,0.16034
2836.0,0.16034
2837.0,0.16034
2838.0,0.16034
2839.0,0.16034
2840.0,0.16034
2841.0,0.16034
2842.0,0.16034
2843.0,0.16034
2844.0,0.16034
2845.0,0.16034
2846.0,0.16034
2847.0,0.16034
2848.0,0.16034
2849.0,0.16034
2850.0,0.16034
2851.0,0.16034
2852.0,0.16034
2853.0,0.16034
2854.0,0.16034
2855.0,0.16034
2856.0,0.16034
2857.0,0.16034
2858.0,0.16034
2859.0,0.16034
2860.0,0.16034
2861.0,0.16034
2862.0,0.16034
2863.0,0.16034
2864.0,0.16034
2865.0,0.16034
2866.0,0.16034
2867.0,0.16034
2868.0,0.16034
2869.0,0.16034
2870.0,0.16034
2871.0,0.16034
2872.0,0.16034
2873.0,0.16034
2874.0,0.16034
2875.0,0.16034
2876.0,0.16034
2877.0,0.16034
2878.0,0.16034
2879.0,0.16034
2880.0,0.16034
2881.0,0.16034
2882.0,0.16034
2883.0,0.16034
2884.0,0.16034
2885.0,0.16034
2886.0,0.16034
2887.0,0.16034
2888.0,0.16034
2889.0,0.16034
2890.0,0.16034
2891.0,0.16034
2892.0,0.16034
2893.0,0.16034
2894.0,0.16034
